x,y,year,period,representation
-0.34840825,0.10735808,2014,2012-2016,SBERT MiniLM
-0.35557756,-0.36227092,2014,2012-2016,SBERT MiniLM
-0.29721946,0.14607385,2014,2012-2016,SBERT MiniLM
0.20309721,-0.070517614,2014,2012-2016,SBERT MiniLM
-0.25020438,-0.34232563,2014,2012-2016,SBERT MiniLM
-0.36516577,-0.3461258,2014,2012-2016,SBERT MiniLM
-0.12065129,-0.34073874,2014,2012-2016,SBERT MiniLM
-0.3216755,-0.24619502,2014,2012-2016,SBERT MiniLM
-0.2233423,-0.34796312,2014,2012-2016,SBERT MiniLM
-0.31245652,-0.26202488,2014,2012-2016,SBERT MiniLM
0.09844415,-0.3316611,2014,2012-2016,SBERT MiniLM
-0.4273855,-0.2399418,2014,2012-2016,SBERT MiniLM
-0.048447862,-0.32114244,2014,2012-2016,SBERT MiniLM
-0.3728304,0.21593875,2014,2012-2016,SBERT MiniLM
-0.18223041,-0.36643183,2014,2012-2016,SBERT MiniLM
0.16077869,-0.4044709,2014,2012-2016,SBERT MiniLM
0.034332246,-0.19824153,2014,2012-2016,SBERT MiniLM
-0.4504388,0.027189553,2014,2012-2016,SBERT MiniLM
-0.08072746,-0.30762908,2014,2012-2016,SBERT MiniLM
-0.1584281,-0.2652738,2014,2012-2016,SBERT MiniLM
-0.05107321,-0.32577914,2014,2012-2016,SBERT MiniLM
0.29947746,-0.074214056,2014,2012-2016,SBERT MiniLM
0.22508402,-0.33131108,2014,2012-2016,SBERT MiniLM
-0.06976763,0.2070202,2014,2012-2016,SBERT MiniLM
-0.40223968,0.29602882,2014,2012-2016,SBERT MiniLM
-0.12924314,0.22691524,2014,2012-2016,SBERT MiniLM
-0.22195564,0.25237244,2014,2012-2016,SBERT MiniLM
-0.3384202,0.1918189,2014,2012-2016,SBERT MiniLM
-0.45204055,-0.07686801,2014,2012-2016,SBERT MiniLM
-0.40531135,0.012963973,2014,2012-2016,SBERT MiniLM
-0.32977796,0.18010116,2014,2012-2016,SBERT MiniLM
0.292804,-0.20035328,2014,2012-2016,SBERT MiniLM
-0.38595155,0.13314342,2014,2012-2016,SBERT MiniLM
0.21071254,-0.18397114,2014,2012-2016,SBERT MiniLM
-0.41778323,-0.14063261,2014,2012-2016,SBERT MiniLM
0.24651672,-0.049285375,2014,2012-2016,SBERT MiniLM
0.12850489,-0.33213478,2014,2012-2016,SBERT MiniLM
0.17850177,-0.37835032,2014,2012-2016,SBERT MiniLM
0.032711685,-0.43461734,2014,2012-2016,SBERT MiniLM
-0.37912786,0.11215383,2014,2012-2016,SBERT MiniLM
0.2648571,-0.21186835,2014,2012-2016,SBERT MiniLM
-0.43854642,-0.23595668,2014,2012-2016,SBERT MiniLM
0.09442662,-0.32894135,2014,2012-2016,SBERT MiniLM
-0.37321073,0.11583896,2014,2012-2016,SBERT MiniLM
-0.22499454,-0.32357302,2014,2012-2016,SBERT MiniLM
-0.0035863519,-0.3181236,2014,2012-2016,SBERT MiniLM
-0.23978831,0.117357254,2014,2012-2016,SBERT MiniLM
-0.38724157,0.24603918,2014,2012-2016,SBERT MiniLM
-0.296805,-0.34915325,2014,2012-2016,SBERT MiniLM
-0.21427569,-0.2820804,2014,2012-2016,SBERT MiniLM
0.19037108,-0.22228977,2014,2012-2016,SBERT MiniLM
-0.4086843,0.05716555,2014,2012-2016,SBERT MiniLM
-0.33743772,-0.2322544,2014,2012-2016,SBERT MiniLM
-0.27215335,-0.3036866,2014,2012-2016,SBERT MiniLM
-0.20184073,0.17067415,2014,2012-2016,SBERT MiniLM
0.16106068,-0.082953356,2014,2012-2016,SBERT MiniLM
-0.19784606,-0.06449179,2014,2012-2016,SBERT MiniLM
-0.48461086,-0.112558275,2014,2012-2016,SBERT MiniLM
-0.44118184,-0.26970017,2014,2012-2016,SBERT MiniLM
0.14278732,-0.23154244,2014,2012-2016,SBERT MiniLM
-0.37597162,-0.29416525,2014,2012-2016,SBERT MiniLM
-0.27326873,-0.2835337,2014,2012-2016,SBERT MiniLM
-0.22868438,0.06803663,2014,2012-2016,SBERT MiniLM
-0.3222097,0.05351609,2014,2012-2016,SBERT MiniLM
-0.32687193,-0.080196634,2014,2012-2016,SBERT MiniLM
-0.30990574,-0.19629198,2014,2012-2016,SBERT MiniLM
0.27750093,-0.26019758,2014,2012-2016,SBERT MiniLM
0.14097138,-0.26646203,2014,2012-2016,SBERT MiniLM
0.16354026,-0.18337509,2014,2012-2016,SBERT MiniLM
-0.13513571,0.1702415,2014,2012-2016,SBERT MiniLM
-0.081151955,-0.031995416,2014,2012-2016,SBERT MiniLM
-0.3715918,-0.26738408,2014,2012-2016,SBERT MiniLM
-0.50965613,-0.20359689,2014,2012-2016,SBERT MiniLM
-0.2198703,0.08001575,2014,2012-2016,SBERT MiniLM
-0.2052121,0.06358485,2014,2012-2016,SBERT MiniLM
-0.3473206,0.29625702,2014,2012-2016,SBERT MiniLM
0.09729542,-0.38348123,2014,2012-2016,SBERT MiniLM
-0.28945044,-0.274351,2014,2012-2016,SBERT MiniLM
-0.27123356,-0.30817068,2014,2012-2016,SBERT MiniLM
-0.4495629,-0.12989882,2014,2012-2016,SBERT MiniLM
0.09663086,-0.24054374,2014,2012-2016,SBERT MiniLM
0.247072,-0.30528843,2014,2012-2016,SBERT MiniLM
-0.11807609,0.28362173,2014,2012-2016,SBERT MiniLM
-0.008938298,-0.39582068,2014,2012-2016,SBERT MiniLM
-0.2693834,-0.123131305,2014,2012-2016,SBERT MiniLM
-0.2363063,-0.02638834,2014,2012-2016,SBERT MiniLM
-0.49031246,0.13400672,2014,2012-2016,SBERT MiniLM
-0.04665506,0.19311467,2014,2012-2016,SBERT MiniLM
0.0815049,-0.4319173,2014,2012-2016,SBERT MiniLM
0.24615629,-0.041395575,2014,2012-2016,SBERT MiniLM
-0.19305058,0.024021506,2014,2012-2016,SBERT MiniLM
-0.32151014,0.18717185,2014,2012-2016,SBERT MiniLM
-0.14996314,-0.36455515,2014,2012-2016,SBERT MiniLM
0.13018952,-0.27474958,2014,2012-2016,SBERT MiniLM
0.2586913,-0.27907372,2014,2012-2016,SBERT MiniLM
0.05877213,-0.35912383,2014,2012-2016,SBERT MiniLM
0.089795455,-0.26901108,2014,2012-2016,SBERT MiniLM
0.12314929,-0.29905248,2014,2012-2016,SBERT MiniLM
-0.40597105,-0.21990076,2014,2012-2016,SBERT MiniLM
-0.3937776,-0.21522824,2014,2012-2016,SBERT MiniLM
-0.22083208,0.26624766,2014,2012-2016,SBERT MiniLM
-0.15847328,0.05623825,2014,2012-2016,SBERT MiniLM
-0.116598256,-0.4135905,2014,2012-2016,SBERT MiniLM
-0.40173316,0.035526305,2014,2012-2016,SBERT MiniLM
-0.108699426,0.20900774,2014,2012-2016,SBERT MiniLM
0.25646538,-0.21858175,2014,2012-2016,SBERT MiniLM
-0.33935028,-0.11805201,2014,2012-2016,SBERT MiniLM
-0.25246572,0.102690876,2014,2012-2016,SBERT MiniLM
-0.44753098,0.06584887,2014,2012-2016,SBERT MiniLM
-0.3092518,-0.26792675,2014,2012-2016,SBERT MiniLM
-0.13226523,0.13093324,2014,2012-2016,SBERT MiniLM
-0.408911,0.10336274,2014,2012-2016,SBERT MiniLM
-0.14907852,0.07503882,2014,2012-2016,SBERT MiniLM
-0.27876604,-0.15365502,2014,2012-2016,SBERT MiniLM
-0.31385016,-0.16642714,2014,2012-2016,SBERT MiniLM
0.21104582,-0.2698771,2014,2012-2016,SBERT MiniLM
-0.07819562,-0.41780806,2014,2012-2016,SBERT MiniLM
-0.22557077,-0.25391102,2014,2012-2016,SBERT MiniLM
0.033954352,-0.13800901,2014,2012-2016,SBERT MiniLM
-0.11526061,0.22805294,2014,2012-2016,SBERT MiniLM
-0.44138888,0.12113325,2014,2012-2016,SBERT MiniLM
0.15115382,-0.20489198,2014,2012-2016,SBERT MiniLM
-0.21883468,0.30246326,2014,2012-2016,SBERT MiniLM
-0.3686995,-0.32281414,2014,2012-2016,SBERT MiniLM
-0.24694282,0.0151755065,2014,2012-2016,SBERT MiniLM
-0.0008446276,0.23333222,2014,2012-2016,SBERT MiniLM
0.21780269,-0.31352246,2014,2012-2016,SBERT MiniLM
0.17781414,-0.37502453,2014,2012-2016,SBERT MiniLM
0.19609387,-0.23346156,2014,2012-2016,SBERT MiniLM
0.082338765,0.29654655,2014,2012-2016,SBERT MiniLM
0.16751416,-0.17855963,2014,2012-2016,SBERT MiniLM
-0.13399577,0.08255769,2014,2012-2016,SBERT MiniLM
-0.29161796,-0.37237284,2014,2012-2016,SBERT MiniLM
0.17892359,-0.27007526,2014,2012-2016,SBERT MiniLM
0.15995194,-0.34183735,2014,2012-2016,SBERT MiniLM
-0.4056708,-0.2621053,2014,2012-2016,SBERT MiniLM
-0.38387364,-0.34009656,2014,2012-2016,SBERT MiniLM
0.08953096,-0.27202386,2014,2012-2016,SBERT MiniLM
-0.2778603,-0.21994486,2014,2012-2016,SBERT MiniLM
-0.042521685,-0.36845434,2014,2012-2016,SBERT MiniLM
-0.36828262,0.04504198,2014,2012-2016,SBERT MiniLM
-0.122490354,0.23020217,2014,2012-2016,SBERT MiniLM
-0.14863542,0.035588846,2014,2012-2016,SBERT MiniLM
-0.3556782,0.0796407,2014,2012-2016,SBERT MiniLM
-0.27285707,-0.25357306,2014,2012-2016,SBERT MiniLM
-0.2971676,0.3444125,2014,2012-2016,SBERT MiniLM
-0.36804873,-0.24207838,2014,2012-2016,SBERT MiniLM
-0.37433398,-0.31676334,2014,2012-2016,SBERT MiniLM
-0.2489728,-0.17786705,2014,2012-2016,SBERT MiniLM
0.36588478,-0.11729595,2014,2012-2016,SBERT MiniLM
-0.18058978,-0.4471345,2014,2012-2016,SBERT MiniLM
-0.3057724,-0.08456358,2014,2012-2016,SBERT MiniLM
-0.4248166,-0.30193418,2014,2012-2016,SBERT MiniLM
-0.27594763,-0.32044715,2014,2012-2016,SBERT MiniLM
-0.44266385,-0.29555526,2014,2012-2016,SBERT MiniLM
-0.36817983,-0.111725755,2014,2012-2016,SBERT MiniLM
-0.4386127,-0.3358279,2014,2012-2016,SBERT MiniLM
-0.41369462,-0.36796883,2014,2012-2016,SBERT MiniLM
-0.2665848,-0.013644397,2014,2012-2016,SBERT MiniLM
-0.42391923,-0.25085634,2014,2012-2016,SBERT MiniLM
-0.5506217,-0.11876887,2014,2012-2016,SBERT MiniLM
-0.42446715,-0.3090935,2014,2012-2016,SBERT MiniLM
-0.36504552,-0.08726815,2014,2012-2016,SBERT MiniLM
-0.43333074,0.13571924,2014,2012-2016,SBERT MiniLM
-0.15800638,-0.20113842,2014,2012-2016,SBERT MiniLM
-0.048830345,0.4884775,2014,2012-2016,SBERT MiniLM
-0.31756836,-0.11002366,2014,2012-2016,SBERT MiniLM
-0.3613178,-0.1797502,2014,2012-2016,SBERT MiniLM
0.3318472,-0.11963854,2014,2012-2016,SBERT MiniLM
-0.07330768,0.17410126,2014,2012-2016,SBERT MiniLM
-0.39300543,0.1730046,2014,2012-2016,SBERT MiniLM
-0.4923334,-0.008101404,2014,2012-2016,SBERT MiniLM
-0.17036578,-0.27704757,2014,2012-2016,SBERT MiniLM
-0.34009182,-0.37600872,2014,2012-2016,SBERT MiniLM
0.22609551,-0.040157676,2014,2012-2016,SBERT MiniLM
-0.37543297,-0.13892575,2014,2012-2016,SBERT MiniLM
-0.32815325,-0.0763983,2014,2012-2016,SBERT MiniLM
-0.3706221,-0.36670703,2014,2012-2016,SBERT MiniLM
-0.46922994,0.07545668,2014,2012-2016,SBERT MiniLM
-0.2818913,-0.042677604,2014,2012-2016,SBERT MiniLM
-0.37189907,-0.103962444,2014,2012-2016,SBERT MiniLM
-0.333225,-0.1330182,2014,2012-2016,SBERT MiniLM
0.25710183,-0.110630885,2014,2012-2016,SBERT MiniLM
-0.47545326,-0.18342283,2014,2012-2016,SBERT MiniLM
-0.32432526,0.12798856,2014,2012-2016,SBERT MiniLM
-0.4520887,-0.08625858,2014,2012-2016,SBERT MiniLM
-0.37640232,-0.10209918,2014,2012-2016,SBERT MiniLM
-0.36706832,0.1709925,2014,2012-2016,SBERT MiniLM
-0.5001101,0.0644601,2014,2012-2016,SBERT MiniLM
-0.3286351,-0.20848316,2014,2012-2016,SBERT MiniLM
-0.2380062,0.18288139,2014,2012-2016,SBERT MiniLM
-0.38073942,0.22363421,2014,2012-2016,SBERT MiniLM
-0.4010737,-0.084813245,2014,2012-2016,SBERT MiniLM
-0.56164366,-0.06962331,2014,2012-2016,SBERT MiniLM
-0.316973,-0.18830758,2014,2012-2016,SBERT MiniLM
-0.24253574,0.08708629,2014,2012-2016,SBERT MiniLM
-0.017339677,-0.21972057,2014,2012-2016,SBERT MiniLM
-0.36158633,0.18568784,2014,2012-2016,SBERT MiniLM
-0.14840645,0.16986933,2014,2012-2016,SBERT MiniLM
-0.2831768,0.15901247,2014,2012-2016,SBERT MiniLM
-0.3924029,-0.23747495,2014,2012-2016,SBERT MiniLM
0.22198187,-0.15683118,2014,2012-2016,SBERT MiniLM
-0.18890578,0.09769811,2014,2012-2016,SBERT MiniLM
0.23840712,-0.24534205,2014,2012-2016,SBERT MiniLM
0.08836387,-0.32294372,2014,2012-2016,SBERT MiniLM
-0.1536977,0.04870251,2014,2012-2016,SBERT MiniLM
-0.34313098,-0.09817368,2014,2012-2016,SBERT MiniLM
-0.29185128,0.1409504,2014,2012-2016,SBERT MiniLM
0.04349354,-0.22952509,2014,2012-2016,SBERT MiniLM
-0.28096563,0.058129475,2014,2012-2016,SBERT MiniLM
-0.48166502,-0.0606197,2014,2012-2016,SBERT MiniLM
-0.31723374,-0.12074982,2014,2012-2016,SBERT MiniLM
-0.3055184,-0.26344168,2014,2012-2016,SBERT MiniLM
-0.27697653,0.04399094,2014,2012-2016,SBERT MiniLM
-0.08154728,-0.09021085,2014,2012-2016,SBERT MiniLM
-0.42717427,0.096625224,2014,2012-2016,SBERT MiniLM
0.38496464,0.01804562,2014,2012-2016,SBERT MiniLM
0.22004344,-0.10933786,2014,2012-2016,SBERT MiniLM
-0.43261495,-0.36547562,2014,2012-2016,SBERT MiniLM
-0.099130735,0.05753018,2014,2012-2016,SBERT MiniLM
-0.23012888,-0.11897177,2014,2012-2016,SBERT MiniLM
-0.24279664,0.084554106,2014,2012-2016,SBERT MiniLM
-0.32855687,-0.10983905,2014,2012-2016,SBERT MiniLM
0.2276297,-0.054902006,2014,2012-2016,SBERT MiniLM
-0.12560675,0.18462256,2014,2012-2016,SBERT MiniLM
-0.23127103,-0.067145914,2014,2012-2016,SBERT MiniLM
-0.26967692,-0.2986662,2014,2012-2016,SBERT MiniLM
0.006176561,-0.23442611,2014,2012-2016,SBERT MiniLM
-0.071399085,-0.35383987,2014,2012-2016,SBERT MiniLM
-0.28441253,-0.061926175,2014,2012-2016,SBERT MiniLM
-0.26007152,0.036912203,2014,2012-2016,SBERT MiniLM
-0.16782622,0.033238605,2014,2012-2016,SBERT MiniLM
-0.37540406,-0.31092292,2014,2012-2016,SBERT MiniLM
-0.23137367,-0.39702538,2014,2012-2016,SBERT MiniLM
-0.3912357,-0.15425912,2014,2012-2016,SBERT MiniLM
-0.03671813,0.20745596,2014,2012-2016,SBERT MiniLM
-0.48134595,-0.00972075,2014,2012-2016,SBERT MiniLM
-0.24651374,0.14590299,2014,2012-2016,SBERT MiniLM
0.18605955,-0.40762302,2014,2012-2016,SBERT MiniLM
-0.08283593,0.12852828,2014,2012-2016,SBERT MiniLM
0.23918442,-0.26788694,2014,2012-2016,SBERT MiniLM
-0.05238588,0.11812723,2014,2012-2016,SBERT MiniLM
-0.28409266,-0.005065039,2014,2012-2016,SBERT MiniLM
0.16867895,-0.362824,2014,2012-2016,SBERT MiniLM
-0.33178538,0.14625245,2014,2012-2016,SBERT MiniLM
0.15948687,-0.32741737,2014,2012-2016,SBERT MiniLM
-0.17168812,-0.01668714,2014,2012-2016,SBERT MiniLM
-0.29247016,-0.41009876,2014,2012-2016,SBERT MiniLM
0.039257124,-0.13710965,2014,2012-2016,SBERT MiniLM
0.03029044,-0.3084193,2014,2012-2016,SBERT MiniLM
0.025771588,-0.34693277,2014,2012-2016,SBERT MiniLM
0.2877195,-0.27909893,2014,2012-2016,SBERT MiniLM
-0.04888624,0.02864416,2014,2012-2016,SBERT MiniLM
-0.25727132,0.02769953,2014,2012-2016,SBERT MiniLM
-0.3245884,0.0732806,2014,2012-2016,SBERT MiniLM
-0.10526948,-0.07324129,2014,2012-2016,SBERT MiniLM
-0.22208345,0.13542849,2014,2012-2016,SBERT MiniLM
-0.29499885,-0.3641417,2014,2012-2016,SBERT MiniLM
-0.2471155,0.27138466,2014,2012-2016,SBERT MiniLM
0.2547329,-0.25316828,2014,2012-2016,SBERT MiniLM
-0.2510947,-0.06952356,2014,2012-2016,SBERT MiniLM
-0.24387205,-0.09213517,2014,2012-2016,SBERT MiniLM
-0.41043842,-0.13336843,2014,2012-2016,SBERT MiniLM
-0.43381572,-0.017608985,2014,2012-2016,SBERT MiniLM
-0.13339552,0.00351993,2014,2012-2016,SBERT MiniLM
-0.4536863,0.178978,2014,2012-2016,SBERT MiniLM
-0.3868853,-0.09044028,2014,2012-2016,SBERT MiniLM
-0.25618547,-0.015941948,2014,2012-2016,SBERT MiniLM
-0.20272452,0.18153605,2014,2012-2016,SBERT MiniLM
-0.31895977,0.00033760816,2014,2012-2016,SBERT MiniLM
0.23242246,-0.25734925,2014,2012-2016,SBERT MiniLM
0.1696129,-0.40275115,2014,2012-2016,SBERT MiniLM
-0.23383278,0.055605292,2014,2012-2016,SBERT MiniLM
-0.31526613,-0.020444058,2014,2012-2016,SBERT MiniLM
0.20257415,-0.31790358,2014,2012-2016,SBERT MiniLM
-0.26309335,-0.050993197,2014,2012-2016,SBERT MiniLM
-0.35166597,-0.22750899,2014,2012-2016,SBERT MiniLM
0.058807656,-0.00090423226,2014,2012-2016,SBERT MiniLM
-0.348824,-0.15520144,2014,2012-2016,SBERT MiniLM
0.22630866,-0.1955128,2014,2012-2016,SBERT MiniLM
-0.05785656,-0.24747294,2014,2012-2016,SBERT MiniLM
0.27275878,-0.36499608,2014,2012-2016,SBERT MiniLM
0.18349509,-0.2859819,2014,2012-2016,SBERT MiniLM
-0.30702388,-0.32942778,2014,2012-2016,SBERT MiniLM
0.32088143,-0.0048965737,2014,2012-2016,SBERT MiniLM
-0.25528568,-0.0061424,2014,2012-2016,SBERT MiniLM
-0.22086133,0.10463509,2014,2012-2016,SBERT MiniLM
0.24180834,-0.2337202,2014,2012-2016,SBERT MiniLM
-0.1888992,-0.36258927,2014,2012-2016,SBERT MiniLM
0.010300815,0.13487393,2014,2012-2016,SBERT MiniLM
-0.34300834,-0.013391197,2014,2012-2016,SBERT MiniLM
-0.23257118,-0.23111379,2014,2012-2016,SBERT MiniLM
0.29849112,0.07461482,2014,2012-2016,SBERT MiniLM
0.06324978,-0.3379654,2014,2012-2016,SBERT MiniLM
-0.13964218,0.10706751,2014,2012-2016,SBERT MiniLM
-0.19214714,-0.17641345,2014,2012-2016,SBERT MiniLM
0.025726482,-0.25783747,2014,2012-2016,SBERT MiniLM
-0.0141578615,-0.46565005,2014,2012-2016,SBERT MiniLM
-0.10082146,-0.09294009,2014,2012-2016,SBERT MiniLM
0.0817609,-0.02524247,2014,2012-2016,SBERT MiniLM
-0.16990554,-0.31235394,2014,2012-2016,SBERT MiniLM
-0.147816,0.1906378,2014,2012-2016,SBERT MiniLM
-0.15165775,0.2260631,2014,2012-2016,SBERT MiniLM
-0.035422936,-0.47268823,2014,2012-2016,SBERT MiniLM
0.11197837,-0.17877075,2014,2012-2016,SBERT MiniLM
0.36066002,-0.1452906,2014,2012-2016,SBERT MiniLM
0.18452854,-0.18487951,2014,2012-2016,SBERT MiniLM
-0.21745996,-0.42742202,2014,2012-2016,SBERT MiniLM
-0.11171223,-0.14465918,2014,2012-2016,SBERT MiniLM
-0.16950443,-0.056992676,2014,2012-2016,SBERT MiniLM
-0.19280154,0.046374172,2014,2012-2016,SBERT MiniLM
-0.55299205,-0.1922938,2014,2012-2016,SBERT MiniLM
-0.103005804,-0.20576754,2014,2012-2016,SBERT MiniLM
-0.21884686,0.036196902,2014,2012-2016,SBERT MiniLM
-0.17699869,-0.2172735,2014,2012-2016,SBERT MiniLM
-0.41431355,-0.22249438,2014,2012-2016,SBERT MiniLM
-0.3557745,0.085703984,2014,2012-2016,SBERT MiniLM
-0.2777983,-0.29365543,2014,2012-2016,SBERT MiniLM
-0.32128277,-0.25148225,2014,2012-2016,SBERT MiniLM
-0.22230688,-0.44621465,2014,2012-2016,SBERT MiniLM
-0.3366299,0.11106065,2014,2012-2016,SBERT MiniLM
-0.2683584,-0.13695374,2014,2012-2016,SBERT MiniLM
-0.28451392,-0.3367517,2014,2012-2016,SBERT MiniLM
0.2644403,-0.14912385,2014,2012-2016,SBERT MiniLM
-0.30653054,-0.26979047,2014,2012-2016,SBERT MiniLM
-0.21093333,0.1796405,2014,2012-2016,SBERT MiniLM
0.16351499,-0.27317733,2014,2012-2016,SBERT MiniLM
0.052127033,0.163804,2014,2012-2016,SBERT MiniLM
-0.35405493,-0.0066090673,2014,2012-2016,SBERT MiniLM
-0.4129144,0.12157147,2014,2012-2016,SBERT MiniLM
-0.18989746,-0.39596206,2014,2012-2016,SBERT MiniLM
-0.3519815,0.022745192,2014,2012-2016,SBERT MiniLM
0.13567148,0.022569925,2014,2012-2016,SBERT MiniLM
-0.047366634,0.3961319,2014,2012-2016,SBERT MiniLM
0.2940182,-0.23606461,2014,2012-2016,SBERT MiniLM
-0.22067565,0.0011410341,2014,2012-2016,SBERT MiniLM
-0.39899552,0.027924031,2014,2012-2016,SBERT MiniLM
-0.3056702,-0.009191878,2014,2012-2016,SBERT MiniLM
-0.19203232,-0.35342193,2014,2012-2016,SBERT MiniLM
-0.24362098,-0.2991938,2014,2012-2016,SBERT MiniLM
0.23553725,-0.40850848,2014,2012-2016,SBERT MiniLM
-0.10934675,0.20221075,2014,2012-2016,SBERT MiniLM
0.093163654,-0.053634204,2014,2012-2016,SBERT MiniLM
-0.20680596,0.12722924,2014,2012-2016,SBERT MiniLM
-0.37413216,-0.08423566,2014,2012-2016,SBERT MiniLM
-0.38286126,-0.022508726,2014,2012-2016,SBERT MiniLM
-0.21425854,0.13116448,2014,2012-2016,SBERT MiniLM
-0.25389794,-0.0134332925,2014,2012-2016,SBERT MiniLM
-0.17303185,0.25389662,2014,2012-2016,SBERT MiniLM
-0.3355224,-0.276186,2014,2012-2016,SBERT MiniLM
0.03863263,0.18444008,2014,2012-2016,SBERT MiniLM
-0.21884723,-0.10898651,2014,2012-2016,SBERT MiniLM
-0.23389186,-0.1237135,2014,2012-2016,SBERT MiniLM
-0.34306592,0.1879971,2014,2012-2016,SBERT MiniLM
0.21588613,0.13165212,2014,2012-2016,SBERT MiniLM
-0.43488288,0.09929256,2014,2012-2016,SBERT MiniLM
0.21022846,-0.0747371,2014,2012-2016,SBERT MiniLM
-0.22786114,-0.5145454,2014,2012-2016,SBERT MiniLM
-0.18568562,0.21051899,2014,2012-2016,SBERT MiniLM
0.06298296,-0.2997043,2014,2012-2016,SBERT MiniLM
-0.12620264,-0.012939997,2014,2012-2016,SBERT MiniLM
-0.55126345,-0.0057764277,2014,2012-2016,SBERT MiniLM
-0.22070533,0.0074438825,2014,2012-2016,SBERT MiniLM
-0.4165234,-0.14159696,2014,2012-2016,SBERT MiniLM
-0.12011437,-0.39743733,2014,2012-2016,SBERT MiniLM
0.30936718,-0.15792073,2014,2012-2016,SBERT MiniLM
-0.12038821,-0.45589802,2014,2012-2016,SBERT MiniLM
0.13820554,-0.26092684,2014,2012-2016,SBERT MiniLM
0.052948505,-0.31737632,2014,2012-2016,SBERT MiniLM
-0.29021612,-0.41442594,2014,2012-2016,SBERT MiniLM
-0.26208,-0.3259706,2014,2012-2016,SBERT MiniLM
0.08090447,-0.36901435,2014,2012-2016,SBERT MiniLM
0.117947325,-0.28106326,2014,2012-2016,SBERT MiniLM
-0.24548513,-0.22404826,2014,2012-2016,SBERT MiniLM
-0.19682382,-0.30484724,2014,2012-2016,SBERT MiniLM
-0.1781282,0.12052058,2014,2012-2016,SBERT MiniLM
-0.21369892,-0.434479,2014,2012-2016,SBERT MiniLM
-0.38675135,0.2529818,2014,2012-2016,SBERT MiniLM
0.077662006,-0.5242722,2014,2012-2016,SBERT MiniLM
-0.14477022,0.018316045,2014,2012-2016,SBERT MiniLM
-0.024811849,0.16783834,2014,2012-2016,SBERT MiniLM
-0.1711817,0.14356002,2014,2012-2016,SBERT MiniLM
-0.19083875,0.10146968,2014,2012-2016,SBERT MiniLM
-0.15121213,0.16410449,2014,2012-2016,SBERT MiniLM
-0.017128184,0.24593592,2014,2012-2016,SBERT MiniLM
-0.32129532,-0.20647252,2014,2012-2016,SBERT MiniLM
-0.36502492,0.1262639,2014,2012-2016,SBERT MiniLM
-0.1994187,0.10515708,2014,2012-2016,SBERT MiniLM
-0.31950176,-0.09384665,2014,2012-2016,SBERT MiniLM
-0.10452036,0.36180836,2014,2012-2016,SBERT MiniLM
-0.33336675,-0.42003614,2014,2012-2016,SBERT MiniLM
-0.2884924,0.07820211,2014,2012-2016,SBERT MiniLM
-0.26816937,-0.0030424967,2014,2012-2016,SBERT MiniLM
-0.24410771,-0.44810504,2014,2012-2016,SBERT MiniLM
-0.24620824,-0.17783055,2014,2012-2016,SBERT MiniLM
0.32392675,-0.22780031,2014,2012-2016,SBERT MiniLM
0.25301725,-0.19241205,2014,2012-2016,SBERT MiniLM
-0.22527356,0.16586462,2014,2012-2016,SBERT MiniLM
-0.31768906,0.3804308,2014,2012-2016,SBERT MiniLM
-0.27762753,-0.04441161,2014,2012-2016,SBERT MiniLM
0.22329392,-0.19985673,2014,2012-2016,SBERT MiniLM
-0.13698547,-0.18979993,2014,2012-2016,SBERT MiniLM
-0.37335953,-0.08739287,2014,2012-2016,SBERT MiniLM
-0.36157313,0.025860816,2014,2012-2016,SBERT MiniLM
0.12128113,-0.34448543,2014,2012-2016,SBERT MiniLM
-0.032318175,-0.17225057,2014,2012-2016,SBERT MiniLM
-0.1931314,0.30289808,2014,2012-2016,SBERT MiniLM
0.32782602,-0.019845136,2014,2012-2016,SBERT MiniLM
0.2686978,-0.15991883,2014,2012-2016,SBERT MiniLM
-0.3685454,-0.045351468,2014,2012-2016,SBERT MiniLM
-0.2619514,-0.09774688,2014,2012-2016,SBERT MiniLM
0.2832297,0.19484451,2014,2012-2016,SBERT MiniLM
-0.2987631,0.23991162,2014,2012-2016,SBERT MiniLM
-0.41675946,-0.010988243,2014,2012-2016,SBERT MiniLM
0.29331398,0.03791195,2014,2012-2016,SBERT MiniLM
-0.13055152,0.21624789,2014,2012-2016,SBERT MiniLM
0.12740536,-0.13992572,2014,2012-2016,SBERT MiniLM
0.09112321,-0.20664087,2014,2012-2016,SBERT MiniLM
-0.08070906,0.082384706,2014,2012-2016,SBERT MiniLM
-0.22038437,-0.33063596,2014,2012-2016,SBERT MiniLM
-0.35234708,-0.23458765,2014,2012-2016,SBERT MiniLM
-0.3065893,-0.3391184,2014,2012-2016,SBERT MiniLM
-0.16342759,-0.385689,2014,2012-2016,SBERT MiniLM
0.11132567,-0.35818568,2014,2012-2016,SBERT MiniLM
0.10194589,0.3928478,2014,2012-2016,SBERT MiniLM
-0.17022154,-0.26321483,2014,2012-2016,SBERT MiniLM
-0.24457298,-0.11872967,2014,2012-2016,SBERT MiniLM
-0.2806595,-0.3587074,2014,2012-2016,SBERT MiniLM
0.15108313,-0.25956914,2014,2012-2016,SBERT MiniLM
-0.12254622,-0.06399377,2014,2012-2016,SBERT MiniLM
0.23317973,-0.15293157,2014,2012-2016,SBERT MiniLM
